state_fips,county_fips,year,population,name
37,163,2014,63913,"Sampson County, North Carolina"
37,163,2015,63568,"Sampson County, North Carolina"
37,163,2016,63124,"Sampson County, North Carolina"
37,165,2010,36081,"Scotland County, North Carolina"
37,165,2011,36324,"Scotland County, North Carolina"
37,165,2012,36156,"Scotland County, North Carolina"
37,165,2013,35992,"Scotland County, North Carolina"
37,165,2014,35743,"Scotland County, North Carolina"
37,165,2015,35418,"Scotland County, North Carolina"
37,165,2016,35244,"Scotland County, North Carolina"
37,167,2010,60551,"Stanly County, North Carolina"
37,167,2011,60480,"Stanly County, North Carolina"
37,167,2012,60485,"Stanly County, North Carolina"
37,167,2013,60595,"Stanly County, North Carolina"
37,167,2014,60595,"Stanly County, North Carolina"
37,167,2015,60586,"Stanly County, North Carolina"
37,167,2016,60791,"Stanly County, North Carolina"
37,169,2010,47342,"Stokes County, North Carolina"
37,169,2011,47196,"Stokes County, North Carolina"
37,169,2012,46773,"Stokes County, North Carolina"
37,169,2013,46593,"Stokes County, North Carolina"
37,169,2014,46429,"Stokes County, North Carolina"
37,169,2015,46372,"Stokes County, North Carolina"
37,169,2016,46097,"Stokes County, North Carolina"
37,171,2010,73770,"Surry County, North Carolina"
37,171,2011,73632,"Surry County, North Carolina"
37,171,2012,73485,"Surry County, North Carolina"
37,171,2013,72890,"Surry County, North Carolina"
37,171,2014,72798,"Surry County, North Carolina"
37,171,2015,72548,"Surry County, North Carolina"
37,171,2016,72113,"Surry County, North Carolina"
37,173,2010,13998,"Swain County, North Carolina"
37,173,2011,14016,"Swain County, North Carolina"
37,173,2012,14098,"Swain County, North Carolina"
37,173,2013,14017,"Swain County, North Carolina"
37,173,2014,14282,"Swain County, North Carolina"
37,173,2015,14428,"Swain County, North Carolina"
37,173,2016,14346,"Swain County, North Carolina"
37,175,2010,33066,"Transylvania County, North Carolina"
37,175,2011,32799,"Transylvania County, North Carolina"
37,175,2012,32820,"Transylvania County, North Carolina"
37,175,2013,32827,"Transylvania County, North Carolina"
37,175,2014,32979,"Transylvania County, North Carolina"
37,175,2015,33202,"Transylvania County, North Carolina"
37,175,2016,33482,"Transylvania County, North Carolina"
37,177,2010,4413,"Tyrrell County, North Carolina"
37,177,2011,4340,"Tyrrell County, North Carolina"
37,177,2012,4138,"Tyrrell County, North Carolina"
37,177,2013,4101,"Tyrrell County, North Carolina"
37,177,2014,4120,"Tyrrell County, North Carolina"
37,177,2015,4140,"Tyrrell County, North Carolina"
37,177,2016,4141,"Tyrrell County, North Carolina"
37,179,2010,202166,"Union County, North Carolina"
37,179,2011,205122,"Union County, North Carolina"
37,179,2012,208362,"Union County, North Carolina"
37,179,2013,212549,"Union County, North Carolina"
37,179,2014,218168,"Union County, North Carolina"
37,179,2015,222384,"Union County, North Carolina"
37,179,2016,226606,"Union County, North Carolina"
37,181,2010,45302,"Vance County, North Carolina"
37,181,2011,45250,"Vance County, North Carolina"
37,181,2012,45057,"Vance County, North Carolina"
37,181,2013,44510,"Vance County, North Carolina"
37,181,2014,44378,"Vance County, North Carolina"
37,181,2015,44351,"Vance County, North Carolina"
37,181,2016,44244,"Vance County, North Carolina"
37,183,2010,906949,"Wake County, North Carolina"
37,183,2011,929208,"Wake County, North Carolina"
37,183,2012,952296,"Wake County, North Carolina"
37,183,2013,973920,"Wake County, North Carolina"
37,183,2014,997897,"Wake County, North Carolina"
37,183,2015,1021974,"Wake County, North Carolina"
37,183,2016,1046791,"Wake County, North Carolina"
37,185,2010,20985,"Warren County, North Carolina"
37,185,2011,20994,"Warren County, North Carolina"
37,185,2012,20663,"Warren County, North Carolina"
37,185,2013,20521,"Warren County, North Carolina"
37,185,2014,20318,"Warren County, North Carolina"
37,185,2015,20213,"Warren County, North Carolina"
37,185,2016,19907,"Warren County, North Carolina"
37,187,2010,13163,"Washington County, North Carolina"
37,187,2011,12954,"Washington County, North Carolina"
37,187,2012,12716,"Washington County, North Carolina"
37,187,2013,12726,"Washington County, North Carolina"
37,187,2014,12531,"Washington County, North Carolina"
37,187,2015,12347,"Washington County, North Carolina"
37,187,2016,12195,"Washington County, North Carolina"
37,189,2010,50987,"Watauga County, North Carolina"
37,189,2011,51583,"Watauga County, North Carolina"
37,189,2012,52062,"Watauga County, North Carolina"
37,189,2013,52311,"Watauga County, North Carolina"
37,189,2014,52407,"Watauga County, North Carolina"
37,189,2015,53024,"Watauga County, North Carolina"
37,189,2016,53922,"Watauga County, North Carolina"
37,191,2010,122908,"Wayne County, North Carolina"
37,191,2011,124042,"Wayne County, North Carolina"
37,191,2012,124551,"Wayne County, North Carolina"
37,191,2013,124634,"Wayne County, North Carolina"
37,191,2014,124583,"Wayne County, North Carolina"
37,191,2015,124319,"Wayne County, North Carolina"
37,191,2016,124150,"Wayne County, North Carolina"
37,193,2010,69195,"Wilkes County, North Carolina"
37,193,2011,69189,"Wilkes County, North Carolina"
37,193,2012,69279,"Wilkes County, North Carolina"
37,193,2013,69073,"Wilkes County, North Carolina"
37,193,2014,68827,"Wilkes County, North Carolina"
37,193,2015,68519,"Wilkes County, North Carolina"
37,193,2016,68740,"Wilkes County, North Carolina"
37,195,2010,81251,"Wilson County, North Carolina"
37,195,2011,81444,"Wilson County, North Carolina"
37,195,2012,81755,"Wilson County, North Carolina"
37,195,2013,81603,"Wilson County, North Carolina"
37,195,2014,81379,"Wilson County, North Carolina"
37,195,2015,81686,"Wilson County, North Carolina"
37,195,2016,81661,"Wilson County, North Carolina"
37,197,2010,38436,"Yadkin County, North Carolina"
37,197,2011,38317,"Yadkin County, North Carolina"
37,197,2012,38125,"Yadkin County, North Carolina"
37,197,2013,38048,"Yadkin County, North Carolina"
37,197,2014,37826,"Yadkin County, North Carolina"
37,197,2015,37563,"Yadkin County, North Carolina"
37,197,2016,37532,"Yadkin County, North Carolina"
37,199,2010,17794,"Yancey County, North Carolina"
37,001,2010,151486,"Alamance County, North Carolina"
37,001,2011,152847,"Alamance County, North Carolina"
37,001,2012,153659,"Alamance County, North Carolina"
37,001,2013,154622,"Alamance County, North Carolina"
37,001,2014,156036,"Alamance County, North Carolina"
37,001,2015,157857,"Alamance County, North Carolina"
37,001,2016,159688,"Alamance County, North Carolina"
37,199,2011,17678,"Yancey County, North Carolina"
37,199,2012,17616,"Yancey County, North Carolina"
37,199,2013,17566,"Yancey County, North Carolina"
37,199,2014,17573,"Yancey County, North Carolina"
37,199,2015,17564,"Yancey County, North Carolina"
37,199,2016,17678,"Yancey County, North Carolina"
37,003,2010,37238,"Alexander County, North Carolina"
37,003,2011,37108,"Alexander County, North Carolina"
37,003,2012,36964,"Alexander County, North Carolina"
37,003,2013,36999,"Alexander County, North Carolina"
37,003,2014,37360,"Alexander County, North Carolina"
37,003,2015,37304,"Alexander County, North Carolina"
37,003,2016,37428,"Alexander County, North Carolina"
37,005,2010,11144,"Alleghany County, North Carolina"
37,005,2011,11024,"Alleghany County, North Carolina"
37,005,2012,10923,"Alleghany County, North Carolina"
37,005,2013,10896,"Alleghany County, North Carolina"
37,005,2014,10863,"Alleghany County, North Carolina"
37,005,2015,10812,"Alleghany County, North Carolina"
37,005,2016,10848,"Alleghany County, North Carolina"
37,007,2010,26858,"Anson County, North Carolina"
37,007,2011,26508,"Anson County, North Carolina"
37,007,2012,26311,"Anson County, North Carolina"
37,007,2013,25959,"Anson County, North Carolina"
37,007,2014,26066,"Anson County, North Carolina"
37,007,2015,25632,"Anson County, North Carolina"
37,007,2016,25448,"Anson County, North Carolina"
37,009,2010,27205,"Ashe County, North Carolina"
37,009,2011,27132,"Ashe County, North Carolina"
37,009,2012,27099,"Ashe County, North Carolina"
37,009,2013,27036,"Ashe County, North Carolina"
37,009,2014,27000,"Ashe County, North Carolina"
37,009,2015,26900,"Ashe County, North Carolina"
37,009,2016,26924,"Ashe County, North Carolina"
37,011,2010,17730,"Avery County, North Carolina"
37,011,2011,17766,"Avery County, North Carolina"
37,011,2012,17630,"Avery County, North Carolina"
37,011,2013,17704,"Avery County, North Carolina"
37,011,2014,17723,"Avery County, North Carolina"
37,011,2015,17592,"Avery County, North Carolina"
37,011,2016,17516,"Avery County, North Carolina"
37,013,2010,47787,"Beaufort County, North Carolina"
37,013,2011,47707,"Beaufort County, North Carolina"
37,013,2012,47497,"Beaufort County, North Carolina"
37,013,2013,47496,"Beaufort County, North Carolina"
37,013,2014,47505,"Beaufort County, North Carolina"
37,013,2015,47543,"Beaufort County, North Carolina"
37,013,2016,47526,"Beaufort County, North Carolina"
37,015,2010,21242,"Bertie County, North Carolina"
37,015,2011,20968,"Bertie County, North Carolina"
37,015,2012,20591,"Bertie County, North Carolina"
37,015,2013,20444,"Bertie County, North Carolina"
37,015,2014,20440,"Bertie County, North Carolina"
37,015,2015,20290,"Bertie County, North Carolina"
37,015,2016,19854,"Bertie County, North Carolina"
37,017,2010,35156,"Bladen County, North Carolina"
37,017,2011,35004,"Bladen County, North Carolina"
37,017,2012,34922,"Bladen County, North Carolina"
37,017,2013,34810,"Bladen County, North Carolina"
37,017,2014,34531,"Bladen County, North Carolina"
37,017,2015,34266,"Bladen County, North Carolina"
37,017,2016,33741,"Bladen County, North Carolina"
37,019,2010,108065,"Brunswick County, North Carolina"
37,019,2011,110223,"Brunswick County, North Carolina"
37,019,2012,112163,"Brunswick County, North Carolina"
37,019,2013,115287,"Brunswick County, North Carolina"
37,019,2014,118809,"Brunswick County, North Carolina"
37,019,2015,122622,"Brunswick County, North Carolina"
37,019,2016,126953,"Brunswick County, North Carolina"
37,021,2010,238823,"Buncombe County, North Carolina"
37,021,2011,241387,"Buncombe County, North Carolina"
37,021,2012,244188,"Buncombe County, North Carolina"
37,021,2013,247480,"Buncombe County, North Carolina"
37,021,2014,249997,"Buncombe County, North Carolina"
37,021,2015,252808,"Buncombe County, North Carolina"
37,021,2016,256088,"Buncombe County, North Carolina"
37,023,2010,90595,"Burke County, North Carolina"
37,023,2011,90609,"Burke County, North Carolina"
37,023,2012,89901,"Burke County, North Carolina"
37,023,2013,89265,"Burke County, North Carolina"
37,023,2014,88689,"Burke County, North Carolina"
37,023,2015,88704,"Burke County, North Carolina"
37,023,2016,88851,"Burke County, North Carolina"
37,025,2010,178581,"Cabarrus County, North Carolina"
37,025,2011,181199,"Cabarrus County, North Carolina"
37,025,2012,184290,"Cabarrus County, North Carolina"
37,025,2013,187294,"Cabarrus County, North Carolina"
37,025,2014,191796,"Cabarrus County, North Carolina"
37,025,2015,196508,"Cabarrus County, North Carolina"
37,025,2016,201590,"Cabarrus County, North Carolina"
37,027,2010,82968,"Caldwell County, North Carolina"
37,027,2011,82311,"Caldwell County, North Carolina"
37,027,2012,81979,"Caldwell County, North Carolina"
37,027,2013,81912,"Caldwell County, North Carolina"
37,027,2014,81494,"Caldwell County, North Carolina"
37,027,2015,81282,"Caldwell County, North Carolina"
37,027,2016,81449,"Caldwell County, North Carolina"
37,029,2010,9983,"Camden County, North Carolina"
37,029,2011,10045,"Camden County, North Carolina"
37,029,2012,10035,"Camden County, North Carolina"
37,029,2013,10135,"Camden County, North Carolina"
37,029,2014,10272,"Camden County, North Carolina"
37,029,2015,10279,"Camden County, North Carolina"
37,029,2016,10418,"Camden County, North Carolina"
37,031,2010,66696,"Carteret County, North Carolina"
37,031,2011,67358,"Carteret County, North Carolina"
37,031,2012,67738,"Carteret County, North Carolina"
37,031,2013,68441,"Carteret County, North Carolina"
37,031,2014,68751,"Carteret County, North Carolina"
37,031,2015,68863,"Carteret County, North Carolina"
37,031,2016,68890,"Carteret County, North Carolina"
37,033,2010,23715,"Caswell County, North Carolina"
37,033,2011,23603,"Caswell County, North Carolina"
37,033,2012,23220,"Caswell County, North Carolina"
37,033,2013,23294,"Caswell County, North Carolina"
37,033,2014,23036,"Caswell County, North Carolina"
37,033,2015,23012,"Caswell County, North Carolina"
37,033,2016,22910,"Caswell County, North Carolina"
37,035,2010,154719,"Catawba County, North Carolina"
37,035,2011,154556,"Catawba County, North Carolina"
37,035,2012,154940,"Catawba County, North Carolina"
37,035,2013,155202,"Catawba County, North Carolina"
37,035,2014,155109,"Catawba County, North Carolina"
37,035,2015,155593,"Catawba County, North Carolina"
37,035,2016,156459,"Catawba County, North Carolina"
37,037,2010,63796,"Chatham County, North Carolina"
37,037,2011,65193,"Chatham County, North Carolina"
37,037,2012,65764,"Chatham County, North Carolina"
37,037,2013,66622,"Chatham County, North Carolina"
37,037,2014,68492,"Chatham County, North Carolina"
37,037,2015,70770,"Chatham County, North Carolina"
37,037,2016,72243,"Chatham County, North Carolina"
37,039,2010,27425,"Cherokee County, North Carolina"
37,039,2011,27134,"Cherokee County, North Carolina"
37,039,2012,26971,"Cherokee County, North Carolina"
37,039,2013,27060,"Cherokee County, North Carolina"
37,039,2014,27056,"Cherokee County, North Carolina"
37,039,2015,27137,"Cherokee County, North Carolina"
37,039,2016,27905,"Cherokee County, North Carolina"
37,041,2010,14746,"Chowan County, North Carolina"
37,041,2011,14812,"Chowan County, North Carolina"
37,041,2012,14715,"Chowan County, North Carolina"
37,041,2013,14721,"Chowan County, North Carolina"
37,041,2014,14589,"Chowan County, North Carolina"
37,041,2015,14372,"Chowan County, North Carolina"
37,041,2016,14383,"Chowan County, North Carolina"
37,043,2010,10589,"Clay County, North Carolina"
37,043,2011,10676,"Clay County, North Carolina"
37,043,2012,10684,"Clay County, North Carolina"
37,043,2013,10650,"Clay County, North Carolina"
37,043,2014,10644,"Clay County, North Carolina"
37,043,2015,10755,"Clay County, North Carolina"
37,043,2016,10915,"Clay County, North Carolina"
37,045,2010,97973,"Cleveland County, North Carolina"
37,045,2011,97534,"Cleveland County, North Carolina"
37,045,2012,97425,"Cleveland County, North Carolina"
37,045,2013,97000,"Cleveland County, North Carolina"
37,045,2014,97071,"Cleveland County, North Carolina"
37,045,2015,96924,"Cleveland County, North Carolina"
37,045,2016,97144,"Cleveland County, North Carolina"
37,047,2010,57938,"Columbus County, North Carolina"
37,047,2011,57828,"Columbus County, North Carolina"
37,047,2012,57591,"Columbus County, North Carolina"
37,047,2013,57146,"Columbus County, North Carolina"
37,047,2014,56906,"Columbus County, North Carolina"
37,047,2015,56927,"Columbus County, North Carolina"
37,047,2016,56505,"Columbus County, North Carolina"
37,049,2010,103937,"Craven County, North Carolina"
37,049,2011,104701,"Craven County, North Carolina"
37,049,2012,105309,"Craven County, North Carolina"
37,049,2013,104425,"Craven County, North Carolina"
37,049,2014,104343,"Craven County, North Carolina"
37,049,2015,103427,"Craven County, North Carolina"
37,049,2016,103445,"Craven County, North Carolina"
37,051,2010,320128,"Cumberland County, North Carolina"
37,051,2011,323887,"Cumberland County, North Carolina"
37,051,2012,323454,"Cumberland County, North Carolina"
37,051,2013,326676,"Cumberland County, North Carolina"
37,051,2014,326369,"Cumberland County, North Carolina"
37,051,2015,325581,"Cumberland County, North Carolina"
37,051,2016,327127,"Cumberland County, North Carolina"
37,053,2010,23661,"Currituck County, North Carolina"
37,053,2011,23899,"Currituck County, North Carolina"
37,053,2012,24030,"Currituck County, North Carolina"
37,053,2013,24337,"Currituck County, North Carolina"
37,053,2014,24913,"Currituck County, North Carolina"
37,053,2015,25231,"Currituck County, North Carolina"
37,053,2016,25809,"Currituck County, North Carolina"
37,055,2010,33986,"Dare County, North Carolina"
38,001,2000,2593,"Adams County, North Dakota"
38,003,2000,11775,"Barnes County, North Dakota"
38,005,2000,6964,"Benson County, North Dakota"
38,007,2000,888,"Billings County, North Dakota"
38,009,2000,7149,"Bottineau County, North Dakota"
38,011,2000,3242,"Bowman County, North Dakota"
38,013,2000,2242,"Burke County, North Dakota"
38,015,2000,69416,"Burleigh County, North Dakota"
38,017,2000,123138,"Cass County, North Dakota"
38,019,2000,4831,"Cavalier County, North Dakota"
38,021,2000,5757,"Dickey County, North Dakota"
38,023,2000,2283,"Divide County, North Dakota"
38,025,2000,3600,"Dunn County, North Dakota"
38,027,2000,2757,"Eddy County, North Dakota"
38,029,2000,4331,"Emmons County, North Dakota"
38,031,2000,3759,"Foster County, North Dakota"
38,033,2000,1924,"Golden Valley County, North Dakota"
38,035,2000,66109,"Grand Forks County, North Dakota"
38,037,2000,2841,"Grant County, North Dakota"
38,039,2000,2754,"Griggs County, North Dakota"
38,041,2000,2715,"Hettinger County, North Dakota"
38,043,2000,2753,"Kidder County, North Dakota"
38,045,2000,4701,"LaMoure County, North Dakota"
38,047,2000,2308,"Logan County, North Dakota"
38,049,2000,5987,"McHenry County, North Dakota"
38,051,2000,3390,"McIntosh County, North Dakota"
38,053,2000,5737,"McKenzie County, North Dakota"
38,055,2000,9311,"McLean County, North Dakota"
38,057,2000,8644,"Mercer County, North Dakota"
38,059,2000,25303,"Morton County, North Dakota"
38,061,2000,6631,"Mountrail County, North Dakota"
38,063,2000,3715,"Nelson County, North Dakota"
38,065,2000,2065,"Oliver County, North Dakota"
38,067,2000,8585,"Pembina County, North Dakota"
38,069,2000,4675,"Pierce County, North Dakota"
38,071,2000,12066,"Ramsey County, North Dakota"
38,073,2000,5890,"Ransom County, North Dakota"
38,075,2000,2610,"Renville County, North Dakota"
38,077,2000,17998,"Richland County, North Dakota"
38,079,2000,13674,"Rolette County, North Dakota"
38,081,2000,4366,"Sargent County, North Dakota"
38,083,2000,1710,"Sheridan County, North Dakota"
38,085,2000,4044,"Sioux County, North Dakota"
38,087,2000,767,"Slope County, North Dakota"
38,089,2000,22636,"Stark County, North Dakota"
38,091,2000,2258,"Steele County, North Dakota"
38,093,2000,21908,"Stutsman County, North Dakota"
38,095,2000,2876,"Towner County, North Dakota"
38,097,2000,8477,"Traill County, North Dakota"
38,099,2000,12389,"Walsh County, North Dakota"
38,101,2000,58795,"Ward County, North Dakota"
38,103,2000,5102,"Wells County, North Dakota"
38,105,2000,19761,"Williams County, North Dakota"
38,065,2015,1849,"Oliver County, North Dakota"
38,065,2016,1870,"Oliver County, North Dakota"
38,067,2010,7397,"Pembina County, North Dakota"
38,067,2011,7386,"Pembina County, North Dakota"
38,067,2012,7262,"Pembina County, North Dakota"
38,067,2013,7158,"Pembina County, North Dakota"
38,067,2014,7118,"Pembina County, North Dakota"
38,067,2015,7072,"Pembina County, North Dakota"
38,067,2016,7069,"Pembina County, North Dakota"
38,069,2010,4353,"Pierce County, North Dakota"
38,069,2011,4377,"Pierce County, North Dakota"
38,069,2012,4461,"Pierce County, North Dakota"
38,069,2013,4442,"Pierce County, North Dakota"
38,069,2014,4393,"Pierce County, North Dakota"
38,069,2015,4301,"Pierce County, North Dakota"
38,069,2016,4267,"Pierce County, North Dakota"
38,071,2010,11451,"Ramsey County, North Dakota"
38,071,2011,11521,"Ramsey County, North Dakota"
38,071,2012,11572,"Ramsey County, North Dakota"
38,071,2013,11554,"Ramsey County, North Dakota"
38,071,2014,11587,"Ramsey County, North Dakota"
38,071,2015,11632,"Ramsey County, North Dakota"
38,071,2016,11547,"Ramsey County, North Dakota"
38,073,2010,5429,"Ransom County, North Dakota"
38,073,2011,5426,"Ransom County, North Dakota"
38,073,2012,5475,"Ransom County, North Dakota"
38,073,2013,5494,"Ransom County, North Dakota"
38,073,2014,5452,"Ransom County, North Dakota"
38,073,2015,5460,"Ransom County, North Dakota"
38,073,2016,5404,"Ransom County, North Dakota"
38,075,2010,2475,"Renville County, North Dakota"
38,075,2011,2495,"Renville County, North Dakota"
38,075,2012,2554,"Renville County, North Dakota"
38,075,2013,2618,"Renville County, North Dakota"
38,075,2014,2578,"Renville County, North Dakota"
38,075,2015,2567,"Renville County, North Dakota"
38,075,2016,2550,"Renville County, North Dakota"
38,077,2010,16330,"Richland County, North Dakota"
38,077,2011,16273,"Richland County, North Dakota"
38,077,2012,16221,"Richland County, North Dakota"
38,077,2013,16301,"Richland County, North Dakota"
38,077,2014,16381,"Richland County, North Dakota"
38,077,2015,16390,"Richland County, North Dakota"
38,077,2016,16353,"Richland County, North Dakota"
38,079,2010,14002,"Rolette County, North Dakota"
38,079,2011,14152,"Rolette County, North Dakota"
38,079,2012,14364,"Rolette County, North Dakota"
38,079,2013,14648,"Rolette County, North Dakota"
38,079,2014,14702,"Rolette County, North Dakota"
38,079,2015,14662,"Rolette County, North Dakota"
38,079,2016,14659,"Rolette County, North Dakota"
38,081,2010,3804,"Sargent County, North Dakota"
38,081,2011,3802,"Sargent County, North Dakota"
38,081,2012,3894,"Sargent County, North Dakota"
38,081,2013,3873,"Sargent County, North Dakota"
38,081,2014,3920,"Sargent County, North Dakota"
38,081,2015,3866,"Sargent County, North Dakota"
38,081,2016,3890,"Sargent County, North Dakota"
38,083,2010,1314,"Sheridan County, North Dakota"
38,083,2011,1316,"Sheridan County, North Dakota"
38,083,2012,1279,"Sheridan County, North Dakota"
38,083,2013,1319,"Sheridan County, North Dakota"
38,083,2014,1318,"Sheridan County, North Dakota"
38,083,2015,1302,"Sheridan County, North Dakota"
38,083,2016,1322,"Sheridan County, North Dakota"
38,085,2010,4150,"Sioux County, North Dakota"
38,085,2011,4251,"Sioux County, North Dakota"
38,085,2012,4352,"Sioux County, North Dakota"
38,085,2013,4462,"Sioux County, North Dakota"
38,085,2014,4478,"Sioux County, North Dakota"
38,085,2015,4396,"Sioux County, North Dakota"
38,085,2016,4469,"Sioux County, North Dakota"
38,087,2010,728,"Slope County, North Dakota"
38,087,2011,725,"Slope County, North Dakota"
38,087,2012,761,"Slope County, North Dakota"
38,087,2013,759,"Slope County, North Dakota"
38,087,2014,766,"Slope County, North Dakota"
38,087,2015,764,"Slope County, North Dakota"
38,087,2016,763,"Slope County, North Dakota"
38,089,2010,24352,"Stark County, North Dakota"
38,089,2011,25171,"Stark County, North Dakota"
38,089,2012,26919,"Stark County, North Dakota"
38,089,2013,28406,"Stark County, North Dakota"
38,089,2014,30524,"Stark County, North Dakota"
38,089,2015,32139,"Stark County, North Dakota"
38,089,2016,31199,"Stark County, North Dakota"
38,091,2010,1976,"Steele County, North Dakota"
38,091,2011,2035,"Steele County, North Dakota"
38,091,2012,2000,"Steele County, North Dakota"
38,091,2013,1966,"Steele County, North Dakota"
38,091,2014,1955,"Steele County, North Dakota"
38,091,2015,1961,"Steele County, North Dakota"
38,091,2016,1962,"Steele County, North Dakota"
38,093,2010,21124,"Stutsman County, North Dakota"
38,093,2011,21014,"Stutsman County, North Dakota"
38,093,2012,20983,"Stutsman County, North Dakota"
38,093,2013,21132,"Stutsman County, North Dakota"
38,093,2014,21190,"Stutsman County, North Dakota"
38,093,2015,21108,"Stutsman County, North Dakota"
38,093,2016,21128,"Stutsman County, North Dakota"
38,095,2010,2234,"Towner County, North Dakota"
38,095,2011,2295,"Towner County, North Dakota"
38,095,2012,2326,"Towner County, North Dakota"
38,095,2013,2297,"Towner County, North Dakota"
38,095,2014,2305,"Towner County, North Dakota"
38,095,2015,2268,"Towner County, North Dakota"
38,095,2016,2263,"Towner County, North Dakota"
38,097,2010,8112,"Traill County, North Dakota"
38,097,2011,8055,"Traill County, North Dakota"
38,097,2012,8070,"Traill County, North Dakota"
38,097,2013,8200,"Traill County, North Dakota"
38,097,2014,8065,"Traill County, North Dakota"
38,097,2015,8011,"Traill County, North Dakota"
38,097,2016,8030,"Traill County, North Dakota"
38,099,2010,11091,"Walsh County, North Dakota"
38,099,2011,11034,"Walsh County, North Dakota"
38,099,2012,11065,"Walsh County, North Dakota"
38,099,2013,11114,"Walsh County, North Dakota"
38,099,2014,10963,"Walsh County, North Dakota"
38,099,2015,10927,"Walsh County, North Dakota"
38,099,2016,10904,"Walsh County, North Dakota"
38,101,2010,62114,"Ward County, North Dakota"
38,101,2011,64353,"Ward County, North Dakota"
38,101,2012,65554,"Ward County, North Dakota"
38,101,2013,68031,"Ward County, North Dakota"
38,101,2014,69595,"Ward County, North Dakota"
38,101,2015,71379,"Ward County, North Dakota"
38,101,2016,70210,"Ward County, North Dakota"
38,103,2010,4199,"Wells County, North Dakota"
38,103,2011,4219,"Wells County, North Dakota"
38,103,2012,4266,"Wells County, North Dakota"
38,103,2013,4190,"Wells County, North Dakota"
38,103,2014,4171,"Wells County, North Dakota"
38,103,2015,4160,"Wells County, North Dakota"
38,103,2016,4098,"Wells County, North Dakota"
38,105,2010,22586,"Williams County, North Dakota"
38,105,2011,24407,"Williams County, North Dakota"
38,105,2012,26741,"Williams County, North Dakota"
38,105,2013,29608,"Williams County, North Dakota"
38,105,2014,32143,"Williams County, North Dakota"
38,105,2015,35387,"Williams County, North Dakota"
38,105,2016,34337,"Williams County, North Dakota"
38,001,2010,2349,"Adams County, North Dakota"
38,001,2011,2304,"Adams County, North Dakota"
38,001,2012,2319,"Adams County, North Dakota"
38,001,2013,2375,"Adams County, North Dakota"
38,001,2014,2367,"Adams County, North Dakota"
38,001,2015,2373,"Adams County, North Dakota"
38,001,2016,2305,"Adams County, North Dakota"
38,003,2010,11067,"Barnes County, North Dakota"
38,003,2011,11108,"Barnes County, North Dakota"
38,003,2012,11004,"Barnes County, North Dakota"
38,003,2013,11126,"Barnes County, North Dakota"
38,003,2014,11090,"Barnes County, North Dakota"
38,003,2015,11019,"Barnes County, North Dakota"
38,003,2016,10926,"Barnes County, North Dakota"
38,005,2010,6675,"Benson County, North Dakota"
38,005,2011,6694,"Benson County, North Dakota"
38,005,2012,6760,"Benson County, North Dakota"
38,005,2013,6887,"Benson County, North Dakota"
38,005,2014,6860,"Benson County, North Dakota"
38,005,2015,6764,"Benson County, North Dakota"
38,005,2016,6739,"Benson County, North Dakota"
38,007,2010,771,"Billings County, North Dakota"
38,007,2011,838,"Billings County, North Dakota"
38,007,2012,914,"Billings County, North Dakota"
38,007,2013,889,"Billings County, North Dakota"
38,007,2014,898,"Billings County, North Dakota"
38,007,2015,920,"Billings County, North Dakota"
38,007,2016,934,"Billings County, North Dakota"
38,009,2010,6427,"Bottineau County, North Dakota"
38,009,2011,6505,"Bottineau County, North Dakota"
38,009,2012,6581,"Bottineau County, North Dakota"
38,009,2013,6722,"Bottineau County, North Dakota"
38,009,2014,6656,"Bottineau County, North Dakota"
38,009,2015,6712,"Bottineau County, North Dakota"
38,009,2016,6579,"Bottineau County, North Dakota"
38,011,2010,3144,"Bowman County, North Dakota"
38,011,2011,3137,"Bowman County, North Dakota"
38,011,2012,3211,"Bowman County, North Dakota"
38,011,2013,3218,"Bowman County, North Dakota"
38,011,2014,3238,"Bowman County, North Dakota"
38,011,2015,3281,"Bowman County, North Dakota"
38,011,2016,3241,"Bowman County, North Dakota"
38,013,2010,1959,"Burke County, North Dakota"
38,013,2011,2049,"Burke County, North Dakota"
38,013,2012,2162,"Burke County, North Dakota"
38,013,2013,2286,"Burke County, North Dakota"
38,013,2014,2237,"Burke County, North Dakota"
38,013,2015,2312,"Burke County, North Dakota"
38,013,2016,2198,"Burke County, North Dakota"
38,015,2010,81714,"Burleigh County, North Dakota"
38,015,2011,83544,"Burleigh County, North Dakota"
38,015,2012,85981,"Burleigh County, North Dakota"
38,015,2013,88662,"Burleigh County, North Dakota"
38,015,2014,90565,"Burleigh County, North Dakota"
38,015,2015,93104,"Burleigh County, North Dakota"
38,015,2016,94487,"Burleigh County, North Dakota"
38,017,2010,150268,"Cass County, North Dakota"
38,017,2011,152925,"Cass County, North Dakota"
38,017,2012,157040,"Cass County, North Dakota"
38,017,2013,163246,"Cass County, North Dakota"
38,017,2014,167203,"Cass County, North Dakota"
38,017,2015,171524,"Cass County, North Dakota"
38,017,2016,175249,"Cass County, North Dakota"
38,019,2010,3983,"Cavalier County, North Dakota"
38,019,2011,3952,"Cavalier County, North Dakota"
38,019,2012,3945,"Cavalier County, North Dakota"
38,019,2013,3876,"Cavalier County, North Dakota"
38,019,2014,3859,"Cavalier County, North Dakota"
38,019,2015,3830,"Cavalier County, North Dakota"
38,019,2016,3827,"Cavalier County, North Dakota"
38,021,2010,5285,"Dickey County, North Dakota"
